OaSIS Code - Final,OaSIS Label - Final,Automation,Competition,Consequence of Error,Freedom to Make Decisions,Frequency of Decision Making,Impact of Decisions,Pace Determined by Speed of Equipment,Precision,Structured versus Unstructured Work,Tasks Repetition,Time Pressure,Time Pressure2,Work Schedule,Work Week Duration,Biological Agents,Dangerous Chemical Substances,Extremely Bright or Inadequate Lighting,Extreme Temperatures,Hazardous Conditions,"Hazardous Equipment, Machinery, Tools",High Places,In an Enclosed Vehicle or Equipment,In an Enclosed Vehicle or Equipment3,In an Open Vehicle or Equipment,In an Open Vehicle or Equipment4,"Indoors, Environmentally Controlled","Indoors, Environmentally Controlled5","Indoors, Not Environmentally Controlled","Indoors, Not Environmentally Controlled6","Outside, Exposed to Weather","Outside, Exposed to Weather7","Outside, Under Cover","Outside, Under Cover8",Physical Proximity,Radiation,Sound and Noise,Sound and Noise 9,Specialized Safety Equipment,Standard Safety Equipment,Vibration,Skin Injury,Bending or Twisting the Body,Climbing,"Cramped Work Space, Awkward Positions",Handling Material Manually,Keeping or Regaining Balance,Making Repetitive Motions,Sitting,Standing,Walking and Running,Conflict Situations,Contact With Others,Contact With Others10,Coordinating or Leading Others,Deal With External Customers,Deal With Physically Aggressive People,Dealing With Unpleasant or Angry People,Electronic Mail,Face-to-Face Discussions,Written Communications,Public Speaking,Responsibility for Outcomes and Results of Other Workers,Responsible for Others' Health and Safety,Telephone,Work With Work Group or Team,Work With Work Group or Team11
41401.00,Economists and economic policy researchers and analysts,1,4,2,5,2,2,0,4,5,1,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,3,0,1,1,0,0,0,0,1,0,0,1,0,2,5,1,0,1,3,3,3,2,0,1,5,3,2,2,3,0,3,3,2
41402.00,Business development officers and market researchers and analysts,1,3,2,4,3,3,1,4,4,2,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,3,0,1,1,0,0,0,0,1,0,0,0,0,1,5,1,1,2,3,3,3,3,0,1,5,4,4,2,2,1,4,3,2
41403.01,Social policy researchers,2,2,1,3,3,3,1,4,3,2,4,4,1,2,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,3,0,1,1,0,0,0,0,1,0,0,1,0,2,5,1,1,2,4,4,3,3,0,1,5,4,4,2,3,0,4,4,4
41403.02,Home economists,2,2,2,3,3,3,1,3,3,3,4,4,1,2,2,1,0,0,0,0,0,0,0,0,0,5,5,1,1,0,0,0,0,4,0,4,3,0,2,1,2,2,0,0,2,0,2,3,3,3,2,4,5,4,4,1,2,4,3,4,4,2,3,3,4,4
41403.03,Housing policy analysts,2,3,1,3,2,3,0,4,3,3,4,4,1,2,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,3,0,1,1,0,0,0,0,1,0,0,1,0,2,5,1,0,2,4,4,3,3,0,1,4,4,4,2,3,0,4,4,4
41403.04,Immigration and citizenship consultants,2,3,3,3,3,3,1,4,3,4,4,4,1,2,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,3,0,2,1,0,0,0,0,1,0,0,3,0,3,4,2,1,3,5,5,3,5,0,2,5,4,4,2,2,2,4,4,4
41403.05,International aid and development project officers,2,2,3,3,3,4,0,3,4,2,4,4,1,3,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,3,0,1,1,0,0,0,0,1,0,0,3,0,2,4,3,1,3,5,5,4,4,0,2,4,4,3,2,4,4,4,5,5
41403.06,Social survey researchers,2,3,1,3,2,3,0,4,3,3,4,4,1,2,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,3,0,1,1,0,0,0,0,1,0,0,1,0,2,5,1,0,2,4,4,3,3,0,1,4,4,3,2,3,0,4,4,4
41403.07,Social service planners,2,2,2,3,2,4,0,3,3,3,4,4,1,2,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,0,2,5,1,0,2,4,4,3,3,0,2,4,4,2,2,3,0,4,4,4
41404.00,"Health policy researchers, consultants and program officers",1,3,1,3,3,3,0,4,3,2,4,4,1,2,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,3,0,1,1,0,1,0,1,1,0,0,1,0,3,5,1,1,2,5,5,4,4,0,1,5,3,3,3,3,4,4,4,4
41405.00,"Education policy researchers, consultants and program officers",1,3,1,3,2,3,0,3,3,2,3,3,1,2,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,3,0,1,1,0,0,0,0,1,0,0,1,0,2,4,2,1,2,5,5,3,3,0,1,5,4,3,3,4,2,4,4,5
41406.01,"Recreation, sports and fitness consultants",1,3,1,3,3,3,0,3,3,2,3,3,1,2,0,0,1,1,0,0,0,0,0,0,0,4,4,1,1,2,2,0,0,3,0,3,2,0,1,0,0,2,0,1,2,1,2,3,2,2,2,5,5,4,4,0,2,5,4,3,3,3,3,4,4,4
41406.02,"Recreation, sports and fitness policy analysts",2,2,2,3,3,3,0,4,3,3,4,4,1,2,0,0,0,1,0,0,0,0,0,0,0,4,4,0,0,1,1,1,1,3,0,1,1,0,0,0,0,1,0,0,1,0,2,4,1,1,2,4,4,3,3,0,2,5,4,3,3,3,1,4,4,4
41406.03,"Recreation, sports and fitness program supervisors",1,3,3,3,3,2,0,3,4,1,2,2,1,2,1,0,1,0,0,0,0,0,0,0,0,4,4,0,0,1,1,0,0,3,0,2,2,0,0,0,0,2,0,0,2,1,2,3,2,2,2,4,5,4,4,1,1,5,4,3,3,3,3,4,4,3
41407.00,Program officers unique to government,1,4,3,3,5,5,0,4,3,3,3,4,1,2,0,0,1,1,0,0,0,1,1,0,0,5,5,0,0,0,0,1,1,3,0,2,1,0,0,0,0,1,0,0,1,0,2,4,2,2,3,4,5,5,4,1,3,5,5,4,3,4,3,5,4,5
41409.01,Anthropologists,1,4,1,4,3,2,0,4,4,2,3,3,1,2,0,0,0,1,0,0,0,0,0,0,0,4,4,1,1,1,1,1,1,3,0,1,1,0,1,0,1,1,1,1,1,0,1,4,2,2,1,3,4,3,3,0,1,4,3,3,3,3,1,3,4,3
41409.02,Archaeologists,1,4,2,4,3,3,0,4,5,3,3,3,2,3,0,1,2,2,0,1,1,2,2,1,1,3,3,2,2,2,2,2,2,4,1,1,1,0,1,0,2,2,1,2,3,1,3,3,3,3,2,3,4,3,3,0,1,4,3,3,3,3,2,3,4,3
41409.03,Geographers,1,4,1,4,2,2,0,4,4,2,3,3,1,2,0,0,0,1,0,0,0,0,0,0,0,4,4,1,1,2,2,1,1,3,0,1,1,0,0,0,1,1,0,0,2,0,2,4,2,1,1,3,4,3,3,0,1,4,3,3,3,3,1,3,4,3
41409.04,Historians,1,3,1,4,3,3,0,4,4,3,3,3,1,2,0,0,1,0,0,0,0,0,0,0,0,4,4,0,0,1,1,1,1,3,0,1,1,0,0,0,1,1,0,0,3,0,3,4,2,1,2,3,4,3,4,0,1,4,3,3,3,3,1,3,3,3
41409.05,Linguists,1,4,1,4,2,3,0,4,4,2,3,3,1,2,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,3,0,1,1,0,0,0,0,1,0,0,2,0,1,4,2,1,1,3,4,3,3,0,1,4,3,2,3,3,1,3,4,3
41409.06,Political scientists,1,4,1,4,2,3,0,4,5,2,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,3,0,1,1,0,0,0,0,1,0,0,1,0,2,4,2,0,1,3,4,3,3,0,1,4,3,3,3,2,1,3,3,3
41409.07,Psychometricians,2,3,1,4,3,3,1,4,4,3,4,4,1,2,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,3,0,1,1,0,0,0,0,1,0,0,1,0,1,5,1,1,2,3,5,3,5,0,1,4,3,3,2,3,1,3,3,3
41409.08,Sociologists,1,4,1,4,2,3,0,4,5,2,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,3,0,1,1,0,0,0,0,1,0,0,1,0,2,4,2,1,2,3,4,3,3,0,1,4,3,3,3,2,1,3,3,3
41409.09,Other social science professionals,1,4,1,4,2,3,0,4,5,2,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,3,0,1,1,0,0,0,0,1,0,0,1,0,2,4,2,1,2,3,4,3,3,0,1,5,3,3,3,2,1,3,3,3
42100.00,Police officers (except commissioned),1,3,5,4,4,4,1,5,3,3,3,2,1,2,2,2,3,3,3,4,1,4,3,0,0,4,2,3,1,4,2,2,1,4,1,3,1,3,3,0,3,2,1,2,2,1,3,3,3,2,5,3,4,4,5,5,5,4,4,4,2,4,4,4,4,4
42101.00,Firefighters,1,2,4,3,3,4,2,4,3,3,4,4,1,3,1,4,3,3,3,3,3,2,2,1,1,3,3,3,3,3,2,2,1,4,1,3,3,4,3,2,3,3,2,2,3,2,3,3,3,3,2,4,5,4,5,2,2,3,4,3,3,4,5,4,4,4
42102.00,Specialized members of the Canadian Armed Forces,1,2,4,2,3,3,2,4,2,3,4,4,1,2,1,3,2,2,3,3,1,3,2,2,1,4,3,3,2,4,2,1,1,4,1,4,4,3,5,1,2,4,1,2,5,1,4,2,4,3,2,4,4,2,2,0,2,2,4,1,0,3,3,2,5,5
42200.01,Paralegals,1,3,2,3,2,3,0,5,3,3,4,4,1,2,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,3,0,2,2,0,0,0,0,1,0,0,2,0,3,4,2,1,2,4,5,3,4,0,2,5,5,4,1,2,1,4,4,4
42200.02,Independent paralegals,2,3,2,3,2,3,0,5,4,3,4,4,1,2,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,3,0,2,2,0,0,0,0,1,0,0,3,0,3,5,2,1,3,4,5,3,4,0,2,5,5,4,3,2,1,4,4,4
42200.03,Notaries public,2,3,2,3,2,2,0,5,3,4,4,4,1,2,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,3,0,2,2,0,0,0,0,1,0,0,2,0,3,5,1,1,2,4,5,3,4,0,1,5,4,4,1,2,1,4,4,3
42200.04,Trademark agents,2,4,3,3,3,3,1,5,3,4,4,4,1,2,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,3,0,2,1,0,0,0,0,1,0,0,2,0,3,4,2,1,3,4,5,4,4,0,2,5,4,4,3,2,1,4,4,3
42200.05,Justice of the peace,1,3,4,4,5,5,1,5,3,3,4,4,1,3,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,3,0,2,2,0,0,0,0,1,0,0,2,0,4,5,1,1,4,4,5,4,4,2,3,4,4,3,3,3,2,4,4,4
42201.00,Social and community service workers,1,2,3,3,4,4,1,3,3,3,4,4,1,2,2,2,1,1,0,0,0,2,2,1,1,4,4,1,1,1,1,1,1,4,0,3,2,0,1,0,1,1,0,1,1,1,2,3,2,2,3,5,5,4,4,2,3,4,4,3,3,3,4,4,4,4
42202.01,Early childhood educators,1,2,2,3,4,4,0,1,3,3,2,2,1,2,4,0,1,1,0,0,0,0,0,0,0,4,4,0,0,2,2,1,1,4,0,3,3,0,0,0,1,2,0,1,2,1,3,3,4,2,4,5,5,4,4,1,3,3,5,3,5,3,4,3,4,4
42202.02,Early childhood educator assistants,1,2,2,2,2,3,0,3,2,2,3,3,1,2,4,0,0,1,0,0,0,0,0,0,0,4,4,0,0,3,2,1,1,4,0,2,2,0,0,0,1,3,0,0,3,1,3,2,4,3,3,5,5,3,4,1,2,3,5,3,3,3,3,2,4,4
42203.00,Instructors of persons with disabilities,0,3,2,3,3,3,0,3,3,3,3,3,1,2,2,0,1,1,0,0,0,1,1,0,0,4,4,0,0,1,1,0,0,4,0,3,3,0,1,0,1,1,0,0,2,1,2,2,4,2,3,5,5,4,4,2,2,4,5,3,5,3,3,3,4,4
42204.00,Religion workers,1,2,1,2,2,2,0,1,1,2,1,2,2,3,2,0,1,1,0,0,0,0,0,0,0,4,4,0,0,2,2,1,1,4,0,1,1,0,0,0,1,1,0,0,1,0,1,3,3,2,2,4,5,3,4,1,2,4,5,2,3,2,2,4,4,3
43100.00,Elementary and secondary school teacher assistants,1,1,1,1,1,1,0,2,2,2,2,1,1,2,1,0,0,1,0,0,0,0,0,0,0,4,4,1,1,2,1,1,1,4,0,2,2,0,0,0,1,1,0,0,1,0,2,3,4,2,2,5,5,3,2,1,2,3,5,1,3,2,3,1,4,3
43109.01,Driving instructors,0,2,3,3,2,3,0,4,3,3,2,2,1,2,0,0,2,3,2,0,0,4,4,0,0,2,2,0,0,4,2,0,0,4,0,4,2,0,0,3,0,1,0,0,3,0,1,4,2,1,1,4,5,4,3,0,2,3,4,3,3,2,4,2,3,2
43109.02,Driver's license examiners,2,1,3,3,3,3,1,4,2,4,3,2,1,2,1,0,3,2,2,0,0,4,4,0,0,3,2,1,1,3,1,0,0,4,0,2,2,0,0,1,1,1,0,0,3,0,4,4,2,2,3,4,5,4,5,1,3,3,3,3,1,2,3,3,3,2
43109.03,Sewing instructors,0,2,1,5,2,3,2,4,3,3,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,4,0,3,3,0,0,4,1,1,0,1,3,0,1,3,2,1,1,4,5,4,3,0,1,3,4,1,3,3,3,2,3,2
43109.04,Modelling instructors,0,2,1,5,2,3,0,4,3,3,2,2,1,1,0,0,1,0,0,0,0,0,0,0,0,5,5,1,1,0,0,0,0,4,0,1,1,0,0,0,0,1,0,0,3,1,1,3,3,2,1,4,5,4,3,0,1,3,4,1,3,2,3,2,3,2
43200.00,Sheriffs and bailiffs,1,2,3,4,3,4,0,4,4,2,3,3,1,2,2,1,2,2,1,1,0,2,2,0,0,3,3,2,2,2,2,1,1,4,0,3,3,1,2,0,2,2,0,1,3,1,3,3,3,3,5,5,5,4,5,4,4,3,4,3,2,3,4,4,5,4
43201.00,Correctional service officers,2,3,3,3,3,3,0,3,2,4,4,4,1,2,3,1,1,1,1,1,1,2,2,0,0,4,4,2,2,2,2,1,1,4,0,3,3,1,2,0,1,2,0,1,3,1,3,3,3,3,5,5,5,4,4,5,5,3,4,3,3,4,5,3,5,4
43202.01,Animal control officer,1,1,3,3,3,3,0,2,3,4,4,3,1,2,3,3,2,3,2,2,1,4,3,1,1,3,3,2,2,4,3,2,2,3,1,3,2,2,3,0,3,3,1,3,3,2,2,3,3,3,3,5,5,4,5,2,4,3,3,3,2,3,3,4,4,4
43202.02,By-law enforcement officers,2,2,3,3,3,3,1,2,2,4,4,3,1,2,2,2,2,2,1,1,0,3,3,1,1,3,3,1,1,3,3,1,1,4,1,2,1,0,1,0,1,3,0,2,2,0,4,4,2,3,3,4,5,4,5,1,3,3,4,3,1,2,3,3,4,3
43202.03,Commercial transport inspectors,1,3,3,3,4,3,3,3,2,3,4,4,1,2,0,3,2,2,2,2,1,4,4,1,1,2,2,3,3,3,3,2,2,3,0,4,4,0,3,1,3,3,1,3,4,1,3,1,4,4,3,3,5,4,4,1,2,2,3,2,0,4,3,3,2,2
43202.04,Garbage collection inspectors,2,2,3,3,3,3,1,2,2,4,4,3,1,2,3,2,2,2,2,1,0,3,3,0,0,3,3,1,1,3,3,1,1,3,0,2,1,0,1,0,1,3,0,2,3,0,3,2,3,3,3,3,5,4,5,1,2,2,3,3,1,2,3,2,2,2
43202.05,Liquor licence inspectors,1,2,4,3,4,3,1,2,2,4,4,4,1,2,1,2,2,2,0,0,0,3,3,0,0,3,3,1,1,3,3,1,1,3,0,2,2,0,1,0,1,2,0,1,3,0,3,2,3,3,3,4,5,4,5,1,3,2,3,3,1,2,3,2,2,2
43202.06,Parking control officers,2,2,2,3,5,3,3,2,2,3,3,3,1,1,0,2,2,2,0,2,0,3,3,0,0,1,1,1,1,4,4,2,2,2,1,2,2,0,0,0,1,3,0,1,5,0,4,3,3,3,3,4,4,2,4,3,4,2,3,3,1,2,3,2,1,1
43202.07,Taxi inspectors,1,2,3,3,4,3,3,2,2,3,4,4,1,2,0,2,2,2,2,2,0,3,3,0,0,2,2,3,3,3,3,2,2,3,0,4,4,0,3,1,3,3,0,1,4,0,3,1,4,4,3,4,5,4,3,1,2,2,3,2,2,3,3,2,2,2
43202.08,Zoning inspectors,2,2,3,3,4,3,1,2,2,4,4,3,1,2,1,2,2,2,1,1,1,3,2,1,1,3,3,1,1,3,3,1,1,3,0,2,1,0,2,0,1,2,1,1,3,0,3,2,3,3,3,4,5,2,5,1,3,3,4,4,2,2,3,3,1,1
43203.01,Border services and customs officers,2,3,4,4,5,4,2,5,3,4,4,4,1,2,3,3,2,3,2,3,0,2,2,1,1,4,4,2,2,3,3,2,2,4,2,3,3,1,2,0,3,3,0,2,3,1,3,3,3,3,4,5,5,4,5,2,3,4,4,3,1,3,3,3,3,3
43203.02,Immigration officers,2,2,4,4,4,5,1,5,3,4,4,4,1,2,0,0,1,2,0,0,0,1,1,0,0,4,4,2,2,1,1,0,0,4,2,3,2,0,1,0,1,1,0,1,3,0,4,4,2,2,4,4,5,4,5,2,4,4,4,4,1,3,3,4,3,3
43204.00,Operations Members of the Canadian Armed Forces,2,3,3,2,3,3,2,4,2,3,3,4,1,2,1,2,2,2,3,2,1,2,2,1,1,4,3,2,1,4,2,1,1,3,0,2,2,3,2,1,3,2,1,1,4,1,3,3,3,2,3,4,5,3,2,1,3,3,4,3,2,3,3,3,5,5
44100.01,Home child care providers,0,2,3,3,3,3,0,3,4,1,3,3,2,3,3,1,1,1,0,0,0,3,1,0,0,3,3,1,1,3,2,2,2,4,0,2,2,0,0,0,1,3,0,1,3,1,2,2,3,3,3,5,5,3,4,1,2,2,5,2,0,2,4,3,3,3
44100.02,Foster parents,0,0,4,4,4,4,0,3,5,1,3,3,2,3,3,1,1,1,0,0,0,3,1,0,0,4,4,1,1,3,2,2,2,4,0,4,2,0,0,0,1,3,0,1,2,1,2,3,3,3,3,4,5,3,2,1,3,2,5,2,0,2,4,3,1,3
44101.00,"Home support workers, caregivers and related occupations",1,3,3,3,3,3,0,3,2,3,3,3,2,2,3,1,0,0,0,0,0,3,2,0,0,3,3,2,1,1,1,0,0,4,0,1,1,0,3,0,0,4,0,1,3,1,3,1,3,3,2,4,4,4,3,1,2,1,4,2,1,3,4,3,3,3
44200.00,Primary combat members of the Canadian Armed Forces,1,2,5,1,2,4,1,5,1,3,3,2,1,2,2,3,3,3,3,4,1,3,2,1,1,4,2,3,1,4,4,2,1,4,1,3,2,3,3,1,3,2,1,2,3,2,3,2,3,3,5,5,5,2,3,5,5,2,5,3,1,2,5,3,5,5
45100.01,Student monitors,0,1,1,1,1,1,0,1,2,2,1,1,2,1,3,0,1,1,0,0,0,0,0,0,0,4,4,2,2,2,2,1,1,4,0,4,3,0,0,0,1,1,0,0,1,0,2,3,3,3,2,3,5,2,2,2,2,2,4,3,2,0,3,1,3,1
45100.02,Crossing guards,0,0,2,1,2,1,0,1,1,2,1,1,2,1,1,0,3,3,1,0,0,0,0,0,0,0,0,0,0,5,5,1,1,4,1,5,5,0,5,0,1,1,0,0,3,1,4,2,4,3,1,3,5,0,2,0,1,1,4,2,2,0,3,1,1,1
50010.00,"Library, archive, museum and art gallery managers",2,3,3,4,4,4,0,4,5,3,3,3,1,3,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,3,0,1,1,0,0,0,0,1,0,0,1,0,2,4,1,2,3,4,5,4,3,0,2,5,5,4,2,5,4,5,4,5
50011.00,"Managers - publishing, motion pictures, broadcasting and performing arts",2,4,3,4,4,4,1,4,4,2,4,5,1,3,0,0,0,0,0,0,0,1,1,0,0,5,5,0,0,0,0,0,0,3,0,1,1,0,0,0,0,1,0,0,2,0,2,4,1,1,3,5,5,4,5,1,3,5,5,3,3,5,4,5,5,5
50012.00,"Recreation, sports and fitness program and service directors",1,4,2,5,4,5,0,3,3,1,3,3,1,3,0,0,1,1,0,0,0,0,0,0,0,5,5,0,0,1,2,1,2,3,0,1,1,0,0,0,0,2,0,0,2,1,2,4,2,2,2,4,3,4,4,1,2,4,4,4,3,5,4,4,4,4
51100.00,Librarians,2,3,2,4,3,3,0,3,3,2,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,3,0,1,1,0,0,0,0,2,0,1,3,2,2,3,3,3,1,4,3,4,4,1,2,4,3,4,2,3,3,4,3,3
51101.01,Conservators,0,1,3,4,3,3,0,4,3,2,2,2,1,2,0,3,1,1,3,3,1,0,0,0,0,5,5,1,1,1,0,1,0,3,0,1,1,1,4,0,3,2,1,1,4,1,2,4,2,2,1,3,3,4,3,0,1,4,3,3,3,4,3,4,4,3
51101.02,Curators,0,4,2,4,3,3,0,4,4,3,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,3,0,1,1,0,1,0,0,1,1,0,2,1,2,4,3,2,2,3,3,4,4,0,1,4,3,3,2,4,2,4,4,3
51102.00,Archivists,2,3,2,3,3,3,0,4,3,3,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,3,0,1,1,0,1,0,0,1,0,1,3,1,3,4,2,1,1,3,3,3,4,0,1,4,3,3,1,3,2,4,3,3
51110.00,Editors,1,3,1,4,3,3,0,4,3,3,4,4,1,2,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,3,0,1,1,0,0,0,0,1,0,0,1,0,1,5,1,1,2,4,4,4,3,0,2,5,5,5,2,3,1,4,3,4
51111.01,"Novelists, playwrights, script writers, poets and other creative writers",0,4,1,5,3,2,0,3,5,3,2,4,2,2,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,4,5,0,0,1,2,2,0,2,0,1,3,1,5,1,1,0,2,1,1
51111.02,Content writers (non-technical),0,4,1,3,3,2,0,4,4,2,3,4,1,2,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,3,0,1,1,0,0,0,0,1,0,0,1,0,4,5,1,1,1,3,2,1,3,0,1,4,3,5,2,1,0,2,1,1
51111.03,Copywriters,0,3,1,3,3,3,0,4,3,3,4,5,1,2,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,3,0,1,1,0,0,0,0,1,0,0,0,0,3,5,1,1,2,3,2,4,4,0,1,4,2,5,1,3,0,4,3,3
51112.00,Technical writers,1,2,2,3,2,2,0,5,3,2,2,4,1,2,0,0,0,1,0,0,0,1,1,0,0,5,5,1,1,0,0,0,0,3,0,1,1,0,0,0,0,1,0,0,2,0,2,5,1,1,2,3,2,3,3,0,1,4,2,5,1,2,0,3,1,3
51113.00,Journalists,1,5,3,3,3,3,0,4,3,1,5,5,1,3,0,0,1,2,0,0,0,3,2,0,0,3,3,2,2,2,2,2,2,3,1,2,2,0,1,0,0,1,0,1,2,0,1,4,2,2,3,4,4,3,4,1,2,5,4,5,3,2,2,5,4,4
51114.01,Translators and translator-revisers,2,3,3,3,3,3,1,5,3,2,3,3,1,2,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,4,0,3,3,0,0,0,0,1,0,0,0,0,4,5,1,1,2,3,2,3,3,0,1,4,2,5,1,2,0,3,1,3
51114.02,Terminologists,1,3,3,3,3,3,1,5,3,3,3,3,1,2,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,4,0,3,3,0,0,0,0,1,0,0,0,0,4,5,1,1,2,3,2,4,3,0,0,4,2,5,1,2,0,3,1,3
51114.03,Interpreters,0,3,3,3,3,3,0,5,3,2,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,4,0,3,3,0,0,0,0,1,0,1,0,0,3,3,3,2,1,4,3,4,3,0,1,3,3,2,5,2,1,3,1,3
51114.04,Sign language Interpreters,1,3,3,3,3,3,0,5,3,2,2,3,1,1,0,0,1,1,0,0,0,0,0,0,0,5,5,0,0,1,1,0,0,4,0,3,3,0,0,0,0,1,0,0,0,0,3,3,3,2,2,4,3,3,4,0,1,3,4,1,5,2,3,3,3,3
51120.01,"Film, radio, television and video game producers",1,5,3,5,5,5,0,3,5,2,4,5,2,3,0,0,1,1,0,0,0,1,1,0,0,5,5,1,1,1,1,1,1,3,0,2,2,0,0,0,0,1,0,0,1,0,2,4,2,1,3,4,5,4,4,0,3,5,5,3,2,4,4,4,5,5
51120.02,Directors,1,5,3,4,5,5,1,4,4,1,4,5,2,3,0,0,1,1,0,0,0,1,1,0,0,4,4,1,1,1,1,1,1,3,0,2,2,0,0,0,0,1,0,0,1,0,2,4,2,1,2,5,5,5,4,0,2,5,5,3,5,5,3,4,5,4
51120.03,Choreographers,0,5,2,4,3,3,0,3,4,3,3,3,2,2,0,0,1,0,0,0,1,0,0,0,0,5,5,1,1,1,1,1,1,5,0,3,2,0,0,0,1,4,0,0,1,4,4,1,4,3,3,3,4,4,3,0,2,4,4,2,3,5,3,3,5,4
51120.04,Art directors,1,4,2,4,4,4,2,5,4,2,5,5,2,3,0,0,1,1,0,0,0,1,1,0,0,4,4,1,1,2,2,0,0,3,0,2,2,0,0,0,0,1,0,0,2,0,2,5,1,1,2,3,4,4,3,0,2,4,5,3,2,4,2,4,5,4
51120.05,Film editors,1,4,1,3,4,3,2,5,4,3,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,3,0,1,1,0,0,0,0,3,0,0,1,0,4,5,1,1,2,3,4,3,3,0,1,5,4,3,1,4,1,4,4,4
51120.06,Record producers,0,4,2,4,3,3,0,5,4,2,3,3,1,3,0,0,1,0,0,0,0,1,1,0,0,5,5,0,0,1,1,0,0,3,0,2,2,0,0,0,0,1,0,0,2,0,2,3,3,1,2,3,4,4,4,0,1,4,4,3,3,4,2,4,4,4
51120.07,Directors of photography,1,4,3,4,4,4,0,4,4,2,4,4,2,3,0,0,1,1,0,0,0,2,2,0,0,4,4,1,1,1,1,2,2,4,0,2,2,0,0,0,1,1,0,0,2,0,2,3,3,3,2,4,5,5,4,0,2,5,5,3,3,4,3,4,5,4
51121.01,Conductors,0,4,2,4,3,3,0,5,4,3,3,3,2,2,0,0,1,1,0,0,0,0,0,0,0,5,5,1,1,1,1,1,1,3,0,4,4,0,0,0,0,1,0,0,3,0,3,3,3,1,2,3,4,5,4,0,1,4,4,3,4,5,3,3,3,3
51121.02,Composers,0,5,1,4,3,3,0,5,5,2,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,2,0,2,2,0,0,0,0,1,0,0,3,0,3,5,1,0,0,2,3,2,3,0,1,4,3,4,1,2,0,3,1,1
51121.03,Arrangers,0,4,2,4,3,3,1,5,4,4,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,2,0,2,2,0,0,0,0,1,0,0,3,0,3,5,1,0,1,2,3,3,3,0,1,4,3,3,1,2,0,3,1,1
51122.01,Musicians,0,5,2,3,2,3,0,5,4,3,3,3,2,1,0,0,1,1,0,0,0,0,0,0,0,3,3,1,1,3,3,1,1,4,0,3,3,1,2,0,0,2,0,1,5,0,4,3,3,1,1,4,4,2,3,0,1,3,4,1,1,3,1,3,4,3
51122.02,Singers,0,5,1,3,2,3,0,5,4,3,3,3,2,1,0,0,2,1,0,0,0,0,0,0,0,3,3,1,1,3,3,1,1,4,0,4,4,1,0,0,0,1,0,0,4,1,2,3,3,3,1,4,4,2,3,0,1,3,4,2,3,3,1,3,4,2
